X,Y,gid,Name,description,altitudeMode,tessellate,KOORDINATE,BEZNAME,QUELLEURL,PGRNAME,BZR,QUELLE,LIZENZ,PGR,GEBIETSTAN,ERSTELLDAT,EMAIL,BEZ,BZRNAME,FID,PLRNAME,FLAECHE_HA,Field_1,IBR,PLR
13.2894213543646,52.4601559318627,244,Dahlem,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Steglitz-Zehlendorf,www.Statistik-Berlin-Brandenburg,Region D,060408,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0604,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,06,Zehlendorf Nord,243,Dahlem,"329,5056",Dahlem,24,06040810
13.3423020545739,52.4995803425969,245,Wittenbergplatz/Viktoria-Luise-Platz,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Tempelhof-Schöneberg,www.Statistik-Berlin-Brandenburg,Schöneberg Nord,070101,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0701,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,07,Schöneberg Nord,244,Wittenbergplatz/Viktoria-Luise-Platz,"61,8695",Wittenbergplatz/Viktoria-Luise-Platz,11,07010101
13.353029296827,52.4920190586467,247,Barbarossaplatz,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Tempelhof-Schöneberg,www.Statistik-Berlin-Brandenburg,Schöneberg Nord,070101,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0701,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,07,Schöneberg Nord,246,Barbarossaplatz,"51,3103",Barbarossaplatz,12,07010103
13.3646174952087,52.4937795763327,248,Dennewitzplatz,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Tempelhof-Schöneberg,www.Statistik-Berlin-Brandenburg,Schöneberg Nord,070101,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0701,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,07,Schöneberg Nord,247,Dennewitzplatz,"84,9285",Dennewitzplatz,12,07010104
13.3394109672418,52.4715815901565,254,Ceciliengärten,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Tempelhof-Schöneberg,www.Statistik-Berlin-Brandenburg,Friedenau,070303,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0703,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,07,Friedenau,253,Ceciliengärten,"56,5252",Ceciliengärten,23,07030302
13.3523360495805,52.4853140933206,251,Kaiser-Wilhelm-Platz,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Tempelhof-Schöneberg,www.Statistik-Berlin-Brandenburg,Schöneberg Süd,070202,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0702,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,07,Schöneberg Süd,250,Kaiser-Wilhelm-Platz,"91,2635",Kaiser-Wilhelm-Platz,12,07020203
13.3278568168596,52.4714463843435,253,Friedenau,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Tempelhof-Schöneberg,www.Statistik-Berlin-Brandenburg,Friedenau,070303,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0703,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,07,Friedenau,252,Friedenau,"145,8758",Friedenau,23,07030301
13.3918888812727,52.4214609044512,267,Birnhornweg,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Tempelhof-Schöneberg,www.Statistik-Berlin-Brandenburg,Mariendorf,070505,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0705,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,07,Mariendorf,266,Birnhornweg,"55,271",Birnhornweg,24,07050506
13.3776169842004,52.4615727217482,258,Manteuffelstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Tempelhof-Schöneberg,www.Statistik-Berlin-Brandenburg,Tempelhof,070404,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0704,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,07,Tempelhof,257,Manteuffelstraße,"185,3885",Manteuffelstraße,23,07040403
13.4172998058699,52.4611225674247,261,Germaniagarten,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Tempelhof-Schöneberg,www.Statistik-Berlin-Brandenburg,Tempelhof,070404,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0704,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,07,Tempelhof,260,Germaniagarten,"65,7686",Germaniagarten,23,07040406
13.4193842221989,52.3821994766335,278,Wittelsbacherstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Tempelhof-Schöneberg,www.Statistik-Berlin-Brandenburg,Lichtenrade,070707,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0707,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,07,Lichtenrade,277,Wittelsbacherstraße,"96,7332",Wittelsbacherstraße,24,07070707
13.3942562155378,52.44730940634,264,Eisenacher Straße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Tempelhof-Schöneberg,www.Statistik-Berlin-Brandenburg,Mariendorf,070505,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0705,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,07,Mariendorf,263,Eisenacher Straße,"153,3634",Eisenacher Straße,24,07050503
13.3998742525864,52.4293390489382,266,Hundsteinweg,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Tempelhof-Schöneberg,www.Statistik-Berlin-Brandenburg,Mariendorf,070505,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0705,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,07,Mariendorf,265,Hundsteinweg,"224,5487",Hundsteinweg,24,07050505
13.3867332399895,52.4137204792775,270,Marienfelde Nordost,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Tempelhof-Schöneberg,www.Statistik-Berlin-Brandenburg,Marienfelde,070606,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0706,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,07,Marienfelde,269,Marienfelde Nordost,"197,9697",Marienfelde Nordost,24,07060603
13.3967985496751,52.4060538253086,272,Kettinger Straße/Schillerstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Tempelhof-Schöneberg,www.Statistik-Berlin-Brandenburg,Lichtenrade,070707,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0707,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,07,Lichtenrade,271,Kettinger Straße/Schillerstraße,"233,9784",Kettinger Straße/Schillerstraße,24,07070701
13.4162634502234,52.3913970781673,275,Nahariyastraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Tempelhof-Schöneberg,www.Statistik-Berlin-Brandenburg,Lichtenrade,070707,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0707,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,07,Lichtenrade,274,Nahariyastraße,"89,7055",Nahariyastraße,24,07070704
13.4066536081339,52.3819082303787,277,Horstwalder Straße/Paplitzer Straße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Tempelhof-Schöneberg,www.Statistik-Berlin-Brandenburg,Lichtenrade,070707,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0707,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,07,Lichtenrade,276,Horstwalder Straße/Paplitzer Straße,"93,5194",Horstwalder Straße/Paplitzer Straße,24,07070706
13.4227212342634,52.4836371852882,280,Wissmannstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Neukölln,www.Statistik-Berlin-Brandenburg,Neukölln,080101,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0801,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,08,Schillerpromenade,279,Wissmannstraße,"16,4665",Wissmannstraße,23,08010116
13.4227520458176,52.4763512729674,281,Schillerpromenade,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Neukölln,www.Statistik-Berlin-Brandenburg,Neukölln,080101,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0801,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,08,Schillerpromenade,280,Schillerpromenade,"50,0018",Schillerpromenade,23,08010117
13.4263726843046,52.4671023798157,282,Silbersteinstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Neukölln,www.Statistik-Berlin-Brandenburg,Neukölln,080101,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0801,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,08,Schillerpromenade,281,Silbersteinstraße,"85,4804",Silbersteinstraße,23,08010118
13.4332059831514,52.476350917162,284,Rollberg,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Neukölln,www.Statistik-Berlin-Brandenburg,Neukölln,080102,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0801,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,08,Neuköllner Mitte/Zentrum,283,Rollberg,"37,0294",Rollberg,23,08010212
13.4353991222636,52.4716023275134,285,Körnerpark,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Neukölln,www.Statistik-Berlin-Brandenburg,Neukölln,080102,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0801,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,08,Neuköllner Mitte/Zentrum,284,Körnerpark,"55,1709",Körnerpark,23,08010213
13.4394744826682,52.4661061247066,286,Glasower Straße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Neukölln,www.Statistik-Berlin-Brandenburg,Neukölln,080102,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0801,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,08,Neuköllner Mitte/Zentrum,285,Glasower Straße,"58,7182",Glasower Straße,23,08010214
13.4442527137376,52.4873609489099,288,Bouchéstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Neukölln,www.Statistik-Berlin-Brandenburg,Neukölln,080103,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0801,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,08,Reuterstraße,287,Bouchéstraße,"13,9497",Bouchéstraße,23,08010302
13.4311589288085,52.4844376163087,289,Donaustraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Neukölln,www.Statistik-Berlin-Brandenburg,Neukölln,080103,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0801,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,08,Reuterstraße,288,Donaustraße,"25,4905",Donaustraße,23,08010303
13.4562363764706,52.4771347981891,293,Gewerbegebiet Ederstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Neukölln,www.Statistik-Berlin-Brandenburg,Neukölln,080104,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0801,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,08,Rixdorf,292,Gewerbegebiet Ederstraße,"23,927",Gewerbegebiet Ederstraße,23,08010407
13.464280944127,52.4774822061356,294,Weiße Siedlung,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Neukölln,www.Statistik-Berlin-Brandenburg,Neukölln,080105,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0801,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,08,Köllnische Heide,293,Weiße Siedlung,"111,6665",Weiße Siedlung,23,08010508
13.4720235664027,52.4653452288947,295,Schulenburgpark,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Neukölln,www.Statistik-Berlin-Brandenburg,Neukölln,080105,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0801,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,08,Köllnische Heide,294,Schulenburgpark,"70,5876",Schulenburgpark,23,08010509
13.4298019732138,52.4505262044712,298,Tempelhofer Weg,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Neukölln,www.Statistik-Berlin-Brandenburg,Britz/Buckow,080206,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0802,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,08,Britz,297,Tempelhofer Weg,"180,3158",Tempelhofer Weg,24,08020620
13.4640744168012,52.4455574177907,301,Ortolanweg,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Neukölln,www.Statistik-Berlin-Brandenburg,Britz/Buckow,080206,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0802,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,08,Britz,300,Ortolanweg,"118,233",Ortolanweg,24,08020623
13.5541486436883,52.545518539184,359,Marzahner Promenade,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Marzahn-Hellersdorf,www.Statistik-Berlin-Brandenburg,Marzahn,100102,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1001,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,10,Marzahn Mitte,358,Marzahner Promenade,"82,9772",Marzahner Promenade,24,10010207
13.4272752691578,52.4190752597247,305,Buckow Mitte,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Neukölln,www.Statistik-Berlin-Brandenburg,Britz/Buckow,080207,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0802,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,08,Buckow,304,Buckow Mitte,"202,4906",Buckow Mitte,24,08020727
13.5237293804488,52.5621290906077,390,Falkenberg West,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Lichtenberg,www.Statistik-Berlin-Brandenburg,Hohenschönhausen Nord,110102,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1101,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,11,Neu-Hohenschönhausen Nord,389,Falkenberg West,"78,9919",Falkenberg West,24,11010205
13.4508759534714,52.4274593976801,308,Gropiusstadt Süd,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Neukölln,www.Statistik-Berlin-Brandenburg,Gropiusstadt,080308,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0803,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,08,Gropiusstadt,307,Gropiusstadt Süd,"67,475",Gropiusstadt Süd,24,08030830
13.4933976691617,52.5412826451551,399,Große-Leege-Straße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Lichtenberg,www.Statistik-Berlin-Brandenburg,Hohenschönhausen Süd,110205,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1102,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,11,Alt-Hohenschönhausen Süd,398,Große-Leege-Straße,"68,7788",Große-Leege-Straße,24,11020514
13.4600197408063,52.4425375156894,310,Goldhähnchenweg,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Neukölln,www.Statistik-Berlin-Brandenburg,Buckow Nord/Rudow,080409,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0804,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,08,Buckow Nord,309,Goldhähnchenweg,"13,334",Goldhähnchenweg,24,08040932
13.4668899649078,52.4387894628532,312,Vogelviertel Nord,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Neukölln,www.Statistik-Berlin-Brandenburg,Buckow Nord/Rudow,080409,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0804,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,08,Buckow Nord,311,Vogelviertel Nord,"43,9082",Vogelviertel Nord,24,08040934
13.4802282678324,52.4140725902278,314,Zittauer Straße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Neukölln,www.Statistik-Berlin-Brandenburg,Buckow Nord/Rudow,080410,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0804,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,08,Rudow,313,Zittauer Straße,"190,6728",Zittauer Straße,24,08041036
13.5062439699762,52.4034027135738,317,Frauenviertel,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Neukölln,www.Statistik-Berlin-Brandenburg,Buckow Nord/Rudow,080410,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0804,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,08,Rudow,316,Frauenviertel,"47,0215",Frauenviertel,24,08041039
13.5132748331682,52.4119883334172,318,Waltersdorfer Chaussee Ost,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Neukölln,www.Statistik-Berlin-Brandenburg,Buckow Nord/Rudow,080410,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0804,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,08,Rudow,317,Waltersdorfer Chaussee Ost,"223,6721",Waltersdorfer Chaussee Ost,24,08041040
13.470336087602,52.4884153674364,320,Am Treptower Park Nord,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Treptow-Köpenick,www.Statistik-Berlin-Brandenburg,Treptow-Köpenick 1,090101,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0901,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,09,Alt-Treptow,319,Am Treptower Park Nord,"107,1594",Am Treptower Park Nord,23,09010102
13.4858897984412,52.4789953288426,322,Köpenicker Landstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Treptow-Köpenick,www.Statistik-Berlin-Brandenburg,Treptow-Köpenick 1,090102,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0901,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,09,Plänterwald,321,Köpenicker Landstraße,"213,7765",Köpenicker Landstraße,23,09010202
13.4787544793003,52.4497962567597,324,Späthsfelde,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Treptow-Köpenick,www.Statistik-Berlin-Brandenburg,Treptow-Köpenick 1,090103,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0901,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,09,Baumschulenweg,323,Späthsfelde,"271,0364",Späthsfelde,24,09010302
13.3724015646122,52.5508843817235,39,Reinickendorfer Straße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Mitte,www.Statistik-Berlin-Brandenburg,Wedding,010442,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0104,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,01,Wedding Zentrum,38,Reinickendorfer Straße,"105,4457",Reinickendorfer Straße,23,01044201
13.5318543819768,52.4341034763913,331,Adlershof West,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Treptow-Köpenick,www.Statistik-Berlin-Brandenburg,Treptow-Köpenick 2,090207,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0902,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,09,Adlershof,330,Adlershof West,"261,5015",Adlershof West,24,09020701
13.380895965495,52.4894070417467,48,Viktoriapark,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Friedrichshain-Kreuzberg,www.Statistik-Berlin-Brandenburg,Kreuzberg Süd,020202,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0202,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,02,Tempelhofer Vorstadt,47,Viktoriapark,"74,0578",Viktoriapark,23,02020203
13.5484061262677,52.4384424479069,332,Adlershof Ost,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Treptow-Köpenick,www.Statistik-Berlin-Brandenburg,Treptow-Köpenick 2,090207,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0902,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,09,Adlershof,331,Adlershof Ost,"346,3835",Adlershof Ost,24,09020702
13.5258145864655,52.4478220194279,330,Oberspree,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Treptow-Köpenick,www.Statistik-Berlin-Brandenburg,Treptow-Köpenick 2,090206,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0902,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,09,Niederschöneweide,329,Oberspree,"161,0436",Oberspree,24,09020602
13.5414164585823,52.4046338609063,337,Kölner Viertel,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Treptow-Köpenick,www.Statistik-Berlin-Brandenburg,Treptow-Köpenick 3,090309,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0903,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,09,Altglienicke,336,Kölner Viertel,"157,2539",Kölner Viertel,24,09030903
13.5267813846032,52.40392574032,336,Wohngebiet II,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Treptow-Köpenick,www.Statistik-Berlin-Brandenburg,Treptow-Köpenick 3,090309,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0903,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,09,Altglienicke,335,Wohngebiet II,"39,4884",Wohngebiet II,24,09030902
13.5885104815874,52.4450547208117,344,Allende I,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Treptow-Köpenick,www.Statistik-Berlin-Brandenburg,Treptow-Köpenick 4,090414,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0904,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,09,Allende-Viertel,343,Allende I,"47,9697",Allende I,24,09041401
13.5899880335765,52.4206229163443,343,Wendenschloß,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Treptow-Köpenick,www.Statistik-Berlin-Brandenburg,Treptow-Köpenick 4,090413,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0904,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,09,Köpenick Süd,342,Wendenschloß,"100,4865",Wendenschloß,24,09041302
13.397279033846,52.4881148295722,50,Chamissokiez,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Friedrichshain-Kreuzberg,www.Statistik-Berlin-Brandenburg,Kreuzberg Süd,020202,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0202,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,02,Tempelhofer Vorstadt,49,Chamissokiez,"90,1121",Chamissokiez,23,02020205
13.6336760122014,52.3914853442004,340,Karolinenhof,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Treptow-Köpenick,www.Statistik-Berlin-Brandenburg,Treptow-Köpenick 3,090312,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0903,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,09,Schmöckwitz/Karolinenhof/Rauchfangswerder,339,Karolinenhof,"234,319",Karolinenhof,24,09031201
13.6619571132288,52.3682269181399,341,Schmöckwitz/Rauchfangswerder,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Treptow-Köpenick,www.Statistik-Berlin-Brandenburg,Treptow-Köpenick 3,090312,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0903,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,09,Schmöckwitz/Karolinenhof/Rauchfangswerder,340,Schmöckwitz/Rauchfangswerder,"1473,6511",Schmöckwitz/Rauchfangswerder,24,09031202
13.6250602033787,52.4247399886178,342,Kietzer Feld/Nachtheide,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Treptow-Köpenick,www.Statistik-Berlin-Brandenburg,Treptow-Köpenick 4,090413,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0904,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,09,Köpenick Süd,341,Kietzer Feld/Nachtheide,"1925,0054",Kietzer Feld/Nachtheide,24,09041301
13.5783435445238,52.4434929188746,346,Altstadt Kietz,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Treptow-Köpenick,www.Statistik-Berlin-Brandenburg,Treptow-Köpenick 4,090415,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0904,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,09,Altstadt Kietz,345,Altstadt Kietz,"82,902",Altstadt Kietz,24,09041501
13.6886064974358,52.40520816511,347,Müggelheim,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Treptow-Köpenick,www.Statistik-Berlin-Brandenburg,Treptow-Köpenick 4,090416,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0904,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,09,Müggelheim,346,Müggelheim,"2210,9959",Müggelheim,24,09041601
13.7079927302777,52.4445132056773,350,Rahnsdorf/Hessenwinkel,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Treptow-Köpenick,www.Statistik-Berlin-Brandenburg,Treptow-Köpenick 5,090518,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,0905,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,09,Rahnsdorf/Hessenwinkel,349,Rahnsdorf/Hessenwinkel,"2137,7298",Rahnsdorf/Hessenwinkel,24,09051801
13.5722935148456,52.5661560757325,354,Havemannstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Marzahn-Hellersdorf,www.Statistik-Berlin-Brandenburg,Marzahn,100101,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1001,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,10,Marzahn Nord,353,Havemannstraße,"188,6666",Havemannstraße,24,10010102
13.5655637167908,52.5589455245893,356,Wuhletalstraße,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Marzahn-Hellersdorf,www.Statistik-Berlin-Brandenburg,Marzahn,100102,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1001,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,10,Marzahn Mitte,355,Wuhletalstraße,"80,4477",Wuhletalstraße,24,10010204
13.5810027718424,52.5540550774694,357,Marzahn Ost,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Marzahn-Hellersdorf,www.Statistik-Berlin-Brandenburg,Marzahn,100102,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1001,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,10,Marzahn Mitte,356,Marzahn Ost,"110,5252",Marzahn Ost,24,10010205
13.5548493891181,52.5679792009874,353,Marzahn West,,clampToGround,1,WGS 1984 Web Mercator (Auxiliary Sphere),Marzahn-Hellersdorf,www.Statistik-Berlin-Brandenburg,Marzahn,100101,Amt für Statistik Berlin-Brandenburg,CC-BY 3.0 Namensnennung,1001,31.07.2012,16.10.2012,RBS@Statistik-BBB.de,10,Marzahn Nord,352,Marzahn West,"71,2424",Marzahn West,24,10010101
